NC_000913.3 	CDS 	1 	+ 	336 	2799 	
NC_000913.3 	CDS 	1 	- 	4176105 	4176801 	
NC_000913.3 	CDS 	1 	- 	4177653 	4178004 	
NC_000913.3 	CDS 	1 	- 	4178961 	4179726 	
NC_000913.3 	CDS 	1 	- 	4181793 	4182483 	
NC_000913.3 	CDS 	1 	- 	4184130 	4184454 	
NC_000913.3 	CDS 	1 	- 	4184466 	4184868 	
NC_000913.3 	CDS 	1 	- 	4185675 	4186188 	
NC_000913.3 	CDS 	1 	- 	4192992 	4193607 	
NC_000913.3 	CDS 	1 	- 	4198011 	4198602 	
NC_000913.3 	CDS 	1 	- 	4204572 	4204971 	
NC_000913.3 	CDS 	1 	- 	4206012 	4206546 	
NC_000913.3 	CDS 	1 	- 	4209639 	4210524 	
NC_000913.3 	CDS 	1 	- 	4212774 	4213077 	
NC_000913.3 	CDS 	1 	- 	4216734 	4217316 	
NC_000913.3 	CDS 	1 	- 	4219839 	4220601 	
NC_000913.3 	CDS 	1 	- 	4225899 	4229046 	
NC_000913.3 	CDS 	1 	- 	4237281 	4237629 	
NC_000913.3 	CDS 	1 	- 	4249047 	4249914 	
NC_000913.3 	CDS 	1 	- 	4255770 	4256124 	
NC_000913.3 	CDS 	1 	- 	4257189 	4257594 	
NC_000913.3 	CDS 	1 	- 	4257717 	4258914 	
NC_000913.3 	CDS 	1 	- 	4259631 	4259934 	
NC_000913.3 	CDS 	1 	- 	4260810 	4261584 	
NC_000913.3 	CDS 	1 	- 	4267035 	4267878 	
NC_000913.3 	CDS 	1 	- 	4270800 	4271178 	
NC_000913.3 	CDS 	1 	- 	4274265 	4275225 	
NC_000913.3 	CDS 	1 	- 	4282509 	4282860 	
NC_000913.3 	CDS 	1 	- 	4282878 	4283862 	
NC_000913.3 	CDS 	1 	- 	4286937 	4287954 	
NC_000913.3 	CDS 	1 	- 	4288080 	4288644 	
NC_000913.3 	CDS 	1 	- 	4288677 	4289358 	
NC_000913.3 	CDS 	1 	- 	4289982 	4290435 	
NC_000913.3 	CDS 	1 	- 	4290819 	4291344 	
NC_000913.3 	CDS 	1 	- 	4298397 	4298784 	
NC_000913.3 	CDS 	1 	- 	4314543 	4316076 	
NC_000913.3 	CDS 	1 	- 	4323324 	4323927 	
NC_000913.3 	CDS 	1 	- 	4334835 	4336479 	
NC_000913.3 	CDS 	1 	- 	4340718 	4342917 	
NC_000913.3 	CDS 	1 	- 	4342926 	4343883 	
NC_000913.3 	CDS 	1 	- 	4346073 	4346514 	
NC_000913.3 	CDS 	1 	- 	4346853 	4347708 	
NC_000913.3 	CDS 	1 	- 	4348704 	4349331 	
NC_000913.3 	CDS 	1 	- 	4349832 	4350231 	
NC_000913.3 	CDS 	1 	- 	4351347 	4352352 	
NC_000913.3 	CDS 	1 	- 	4352490 	4353249 	
NC_000913.3 	CDS 	1 	- 	4354878 	4355412 	
NC_000913.3 	CDS 	1 	- 	4358649 	4359447 	
NC_000913.3 	CDS 	1 	- 	4359669 	4360824 	
NC_000913.3 	CDS 	1 	- 	4360890 	4361268 	
NC_000913.3 	CDS 	1 	- 	4364355 	4364739 	
NC_000913.3 	CDS 	1 	- 	4365390 	4366035 	
NC_000913.3 	CDS 	1 	- 	4368876 	4369185 	
NC_000913.3 	CDS 	1 	- 	4372692 	4373556 	
NC_000913.3 	CDS 	1 	- 	4375947 	4376349 	
NC_000913.3 	CDS 	1 	- 	4377645 	4377963 	
NC_000913.3 	CDS 	1 	- 	4378842 	4379205 	
NC_000913.3 	CDS 	1 	- 	4380321 	4380693 	
NC_000913.3 	CDS 	1 	- 	4385124 	4385544 	
NC_000913.3 	CDS 	1 	- 	4388058 	4388370 	
NC_000913.3 	CDS 	1 	- 	4403436 	4403793 	
NC_000913.3 	CDS 	1 	- 	4403856 	4404165 	
NC_000913.3 	CDS 	1 	- 	4405650 	4406118 	
NC_000913.3 	CDS 	1 	- 	4410771 	4411686 	
NC_000913.3 	CDS 	1 	- 	4424595 	4425474 	
NC_000913.3 	CDS 	1 	- 	4453002 	4455675 	
NC_000913.3 	CDS 	1 	- 	4455705 	4456530 	
NC_000913.3 	CDS 	1 	- 	4463190 	4463991 	
NC_000913.3 	CDS 	1 	- 	4468983 	4469316 	
NC_000913.3 	CDS 	1 	- 	4470045 	4470414 	
NC_000913.3 	CDS 	1 	- 	4479408 	4480152 	
NC_000913.3 	CDS 	1 	- 	4483920 	4484400 	
NC_000913.3 	CDS 	1 	- 	4484769 	4485354 	
NC_000913.3 	CDS 	1 	- 	4488798 	4489410 	
NC_000913.3 	CDS 	1 	- 	4492911 	4493709 	
NC_000913.3 	CDS 	1 	- 	4507416 	4508256 	
NC_000913.3 	CDS 	1 	- 	4508541 	4509471 	
NC_000913.3 	CDS 	1 	- 	4510392 	4512246 	
NC_000913.3 	CDS 	1 	- 	4516620 	4518387 	
NC_000913.3 	CDS 	1 	- 	4522458 	4522770 	
NC_000913.3 	CDS 	1 	- 	4522965 	4523901 	
NC_000913.3 	CDS 	1 	- 	4524057 	4524441 	
NC_000913.3 	CDS 	1 	- 	4530417 	4530798 	
NC_000913.3 	CDS 	1 	- 	4534620 	4534983 	
NC_000913.3 	CDS 	1 	- 	4535322 	4536387 	
NC_000913.3 	CDS 	1 	- 	4536693 	4537098 	
NC_000913.3 	CDS 	1 	- 	4537284 	4537605 	
NC_000913.3 	CDS 	1 	- 	4544964 	4545462 	
NC_000913.3 	CDS 	1 	- 	4559694 	4560786 	
NC_000913.3 	CDS 	1 	- 	4562199 	4562805 	
NC_000913.3 	CDS 	1 	- 	4564353 	4566009 	
NC_000913.3 	CDS 	1 	- 	4567131 	4568742 	
NC_000913.3 	CDS 	1 	- 	4571604 	4573305 	
NC_000913.3 	CDS 	1 	- 	4575102 	4575798 	
NC_000913.3 	CDS 	1 	- 	4581306 	4581966 	
NC_000913.3 	CDS 	1 	- 	4584543 	4586898 	
NC_000913.3 	CDS 	1 	- 	4588236 	4589226 	
NC_000913.3 	CDS 	1 	- 	4594053 	4594413 	
NC_000913.3 	CDS 	1 	- 	4602537 	4603755 	
NC_000913.3 	CDS 	1 	- 	4606470 	4606872 	
NC_000913.3 	CDS 	1 	- 	4611117 	4611573 	
NC_000913.3 	CDS 	1 	- 	4612872 	4613214 	
NC_000913.3 	CDS 	1 	- 	4615293 	4615605 	
NC_000913.3 	CDS 	1 	- 	4618338 	4619247 	
NC_000913.3 	CDS 	1 	- 	4621338 	4621842 	
NC_000913.3 	CDS 	1 	- 	4626774 	4627137 	
NC_000913.3 	CDS 	1 	- 	4630296 	4631010 	
NC_000913.3 	CDS 	1 	- 	4637490 	4638141 	
NC_000913.3 	CDS 	2 	+ 	2800 	3733 	
NC_000913.3 	CDS 	2 	+ 	3733 	5020 	
NC_000913.3 	CDS 	2 	+ 	14167 	15298 	
NC_000913.3 	CDS 	2 	+ 	17563 	18655 	
NC_000913.3 	CDS 	2 	+ 	21406 	22348 	
NC_000913.3 	CDS 	2 	+ 	22390 	25207 	
NC_000913.3 	CDS 	2 	+ 	25825 	26275 	
NC_000913.3 	CDS 	2 	+ 	27292 	28207 	
NC_000913.3 	CDS 	2 	+ 	29755 	30799 	
NC_000913.3 	CDS 	2 	+ 	32311 	32680 	
NC_000913.3 	CDS 	2 	+ 	38206 	38863 	
NC_000913.3 	CDS 	2 	+ 	44179 	45466 	
NC_000913.3 	CDS 	2 	+ 	47245 	47776 	
NC_000913.3 	CDS 	2 	+ 	49687 	50302 	
NC_000913.3 	CDS 	2 	+ 	56314 	56962 	
NC_000913.3 	CDS 	2 	+ 	65995 	66523 	
NC_000913.3 	CDS 	2 	+ 	68968 	69295 	
NC_000913.3 	CDS 	2 	+ 	69349 	69871 	
NC_000913.3 	CDS 	2 	+ 	71350 	72115 	
NC_000913.3 	CDS 	2 	+ 	74083 	74485 	
NC_000913.3 	CDS 	2 	+ 	77620 	78799 	
NC_000913.3 	CDS 	2 	+ 	83347 	83689 	
NC_000913.3 	CDS 	2 	+ 	84190 	85312 	
NC_000913.3 	CDS 	2 	+ 	88141 	89032 	
NC_000913.3 	CDS 	2 	+ 	96001 	97084 	
NC_000913.3 	CDS 	2 	+ 	99643 	100711 	
NC_000913.3 	CDS 	2 	+ 	102232 	103153 	
NC_000913.3 	CDS 	2 	+ 	103981 	105244 	
NC_000913.3 	CDS 	2 	+ 	105304 	106456 	
NC_000913.3 	CDS 	2 	+ 	107773 	108217 	
NC_000913.3 	CDS 	2 	+ 	111043 	111433 	
NC_000913.3 	CDS 	2 	+ 	113443 	114487 	
NC_000913.3 	CDS 	2 	+ 	118732 	119284 	
NC_000913.3 	CDS 	2 	+ 	123016 	125680 	
NC_000913.3 	CDS 	2 	+ 	131461 	134212 	
NC_000913.3 	CDS 	2 	+ 	141418 	141967 	
NC_000913.3 	CDS 	2 	+ 	143701 	144472 	
NC_000913.3 	CDS 	2 	+ 	169777 	170575 	
NC_000913.3 	CDS 	2 	+ 	179236 	180754 	
NC_000913.3 	CDS 	2 	+ 	180883 	182308 	
NC_000913.3 	CDS 	2 	+ 	191854 	192580 	
NC_000913.3 	CDS 	2 	+ 	192907 	193429 	
NC_000913.3 	CDS 	2 	+ 	194905 	195664 	
NC_000913.3 	CDS 	2 	+ 	195784 	196534 	
NC_000913.3 	CDS 	2 	+ 	203347 	204496 	
NC_000913.3 	CDS 	2 	+ 	211876 	212266 	
NC_000913.3 	CDS 	2 	+ 	217090 	217399 	
NC_000913.3 	CDS 	2 	+ 	222946 	223408 	
NC_000913.3 	CDS 	2 	+ 	231142 	231922 	
NC_000913.3 	CDS 	2 	+ 	231925 	232549 	
NC_000913.3 	CDS 	2 	+ 	232609 	232930 	
NC_000913.3 	CDS 	2 	+ 	237334 	238120 	
NC_000913.3 	CDS 	2 	+ 	247636 	248134 	
NC_000913.3 	CDS 	2 	+ 	250897 	251953 	
NC_000913.3 	CDS 	2 	+ 	255976 	256435 	
NC_000913.3 	CDS 	2 	+ 	261502 	262756 	
NC_000913.3 	CDS 	2 	+ 	263791 	264286 	
NC_000913.3 	CDS 	2 	+ 	268390 	268777 	
NC_000913.3 	CDS 	2 	+ 	270277 	270646 	
NC_000913.3 	CDS 	2 	+ 	280642 	281080 	
NC_000913.3 	CDS 	2 	+ 	282256 	283186 	
NC_000913.3 	CDS 	2 	+ 	285394 	286777 	
NC_000913.3 	CDS 	2 	+ 	288259 	288640 	
NC_000913.3 	CDS 	2 	+ 	289339 	290041 	
NC_000913.3 	CDS 	2 	+ 	291499 	292231 	
NC_000913.3 	CDS 	2 	+ 	298942 	299266 	
NC_000913.3 	CDS 	2 	+ 	314356 	315244 	
NC_000913.3 	CDS 	2 	+ 	315586 	316453 	
NC_000913.3 	CDS 	2 	+ 	321658 	322327 	
NC_000913.3 	CDS 	2 	+ 	342883 	343933 	
NC_000913.3 	CDS 	2 	+ 	350011 	351181 	
NC_000913.3 	CDS 	2 	+ 	351214 	352666 	
NC_000913.3 	CDS 	2 	+ 	352705 	354592 	
NC_000913.3 	CDS 	2 	+ 	356155 	357454 	
NC_000913.3 	CDS 	2 	+ 	359107 	359458 	
NC_000913.3 	CDS 	2 	+ 	359488 	359959 	
NC_000913.3 	CDS 	2 	+ 	370276 	371221 	
NC_000913.3 	CDS 	2 	+ 	373867 	374881 	
NC_000913.3 	CDS 	2 	+ 	375268 	375604 	
NC_000913.3 	CDS 	2 	+ 	375955 	376285 	
NC_000913.3 	CDS 	2 	+ 	376771 	377311 	
NC_000913.3 	CDS 	2 	+ 	381787 	382579 	
NC_000913.3 	CDS 	2 	+ 	385174 	386194 	
NC_000913.3 	CDS 	2 	+ 	386206 	386974 	
NC_000913.3 	CDS 	2 	+ 	390250 	391711 	
NC_000913.3 	CDS 	2 	+ 	401821 	403162 	
NC_000913.3 	CDS 	2 	+ 	403702 	404818 	
NC_000913.3 	CDS 	2 	+ 	405763 	406222 	
NC_000913.3 	CDS 	2 	+ 	409516 	409834 	
NC_000913.3 	CDS 	2 	+ 	410017 	411052 	
NC_000913.3 	CDS 	2 	+ 	419590 	420910 	
NC_000913.3 	CDS 	2 	+ 	420985 	422359 	
NC_000913.3 	CDS 	2 	+ 	426136 	427264 	
NC_000913.3 	CDS 	2 	+ 	436588 	437107 	
NC_000913.3 	CDS 	2 	+ 	439807 	440191 	
NC_000913.3 	CDS 	2 	+ 	440518 	440920 	
NC_000913.3 	CDS 	2 	+ 	443104 	443737 	
NC_000913.3 	CDS 	2 	+ 	444664 	445174 	
NC_000913.3 	CDS 	2 	+ 	448297 	448678 	
NC_000913.3 	CDS 	2 	+ 	454438 	454789 	
NC_000913.3 	CDS 	2 	+ 	456676 	457300 	
NC_000913.3 	CDS 	2 	+ 	458887 	461242 	
NC_000913.3 	CDS 	2 	+ 	461914 	463786 	
NC_000913.3 	CDS 	2 	+ 	463936 	464308 	
NC_000913.3 	CDS 	2 	+ 	464401 	464800 	
NC_000913.3 	CDS 	2 	+ 	468382 	468841 	
NC_000913.3 	CDS 	2 	+ 	470530 	472417 	
NC_000913.3 	CDS 	2 	+ 	472597 	472936 	
NC_000913.3 	CDS 	2 	+ 	475378 	475951 	
NC_000913.3 	CDS 	2 	+ 	476671 	477025 	
NC_000913.3 	CDS 	2 	+ 	486535 	489898 	
NC_000913.3 	CDS 	2 	+ 	492091 	494023 	
NC_000913.3 	CDS 	2 	+ 	494404 	495010 	
NC_000913.3 	CDS 	2 	+ 	504913 	506566 	
NC_000913.3 	CDS 	2 	+ 	512575 	513868 	
NC_000913.3 	CDS 	2 	+ 	519562 	519934 	
NC_000913.3 	CDS 	2 	+ 	532450 	532933 	
NC_000913.3 	CDS 	2 	+ 	539146 	540508 	
NC_000913.3 	CDS 	2 	+ 	546679 	548347 	
NC_000913.3 	CDS 	2 	+ 	548356 	549616 	
NC_000913.3 	CDS 	2 	+ 	550438 	551332 	
NC_000913.3 	CDS 	2 	+ 	552592 	552904 	
NC_000913.3 	CDS 	2 	+ 	558211 	558754 	
NC_000913.3 	CDS 	2 	+ 	558973 	559666 	
NC_000913.3 	CDS 	2 	+ 	559696 	562300 	
NC_000913.3 	CDS 	2 	+ 	563203 	563845 	
NC_000913.3 	CDS 	2 	+ 	570892 	571444 	
NC_000913.3 	CDS 	2 	+ 	571453 	572251 	
NC_000913.3 	CDS 	2 	+ 	573955 	574339 	
NC_000913.3 	CDS 	2 	+ 	577612 	578110 	
NC_000913.3 	CDS 	2 	+ 	581533 	582097 	
NC_000913.3 	CDS 	2 	+ 	585526 	585886 	
NC_000913.3 	CDS 	2 	+ 	597130 	597463 	
NC_000913.3 	CDS 	2 	+ 	597478 	598702 	
NC_000913.3 	CDS 	2 	+ 	612814 	613939 	
NC_000913.3 	CDS 	2 	+ 	618253 	619387 	
NC_000913.3 	CDS 	2 	+ 	629299 	629713 	
NC_000913.3 	CDS 	2 	+ 	629893 	631999 	
NC_000913.3 	CDS 	2 	+ 	638944 	639508 	
NC_000913.3 	CDS 	2 	+ 	642388 	642691 	
NC_000913.3 	CDS 	2 	+ 	650863 	651268 	
NC_000913.3 	CDS 	2 	+ 	652234 	653893 	
NC_000913.3 	CDS 	2 	+ 	659848 	660268 	
NC_000913.3 	CDS 	2 	+ 	668278 	668722 	
NC_000913.3 	CDS 	2 	+ 	675913 	676501 	
NC_000913.3 	CDS 	2 	+ 	679507 	680215 	
NC_000913.3 	CDS 	2 	+ 	684532 	685135 	
NC_000913.3 	CDS 	2 	+ 	687202 	687544 	
NC_000913.3 	CDS 	2 	+ 	693193 	693676 	
NC_000913.3 	CDS 	2 	+ 	701998 	702376 	
NC_000913.3 	CDS 	2 	+ 	709789 	710116 	
NC_000913.3 	CDS 	2 	+ 	713557 	715198 	
NC_000913.3 	CDS 	2 	+ 	715411 	715906 	
NC_000913.3 	CDS 	2 	+ 	719023 	719371 	
NC_000913.3 	CDS 	2 	+ 	723694 	724096 	
NC_000913.3 	CDS 	2 	+ 	735649 	736219 	
NC_000913.3 	CDS 	2 	+ 	737005 	737410 	
NC_000913.3 	CDS 	2 	+ 	738091 	738853 	
NC_000913.3 	CDS 	2 	+ 	739000 	739510 	
NC_000913.3 	CDS 	2 	+ 	753142 	753694 	
NC_000913.3 	CDS 	2 	+ 	753778 	754324 	
NC_000913.3 	CDS 	2 	+ 	755161 	755566 	
NC_000913.3 	CDS 	2 	+ 	761521 	762739 	
NC_000913.3 	CDS 	2 	+ 	764179 	765049 	
NC_000913.3 	CDS 	2 	+ 	767977 	770611 	
NC_000913.3 	CDS 	2 	+ 	771454 	773026 	
NC_000913.3 	CDS 	2 	+ 	773041 	774181 	
NC_000913.3 	CDS 	2 	+ 	776500 	777607 	
NC_000913.3 	CDS 	2 	+ 	777736 	779032 	
NC_000913.3 	CDS 	2 	+ 	785632 	786685 	
NC_000913.3 	CDS 	2 	+ 	789085 	789403 	
NC_000913.3 	CDS 	2 	+ 	789673 	790306 	
NC_000913.3 	CDS 	2 	+ 	791194 	791917 	
NC_000913.3 	CDS 	2 	+ 	795088 	795862 	
NC_000913.3 	CDS 	2 	+ 	800758 	801811 	
NC_000913.3 	CDS 	2 	+ 	801886 	803320 	
NC_000913.3 	CDS 	2 	+ 	807898 	808432 	
NC_000913.3 	CDS 	2 	+ 	808822 	809290 	
NC_000913.3 	CDS 	2 	+ 	812563 	812947 	
NC_000913.3 	CDS 	2 	+ 	818569 	819055 	
NC_000913.3 	CDS 	2 	+ 	819883 	820588 	
NC_000913.3 	CDS 	2 	+ 	820792 	821506 	
NC_000913.3 	CDS 	2 	+ 	824071 	824539 	
NC_000913.3 	CDS 	2 	+ 	824629 	825040 	
NC_000913.3 	CDS 	2 	+ 	827302 	827743 	
NC_000913.3 	CDS 	2 	+ 	836350 	837436 	
NC_000913.3 	CDS 	2 	+ 	840652 	841387 	
NC_000913.3 	CDS 	2 	+ 	846190 	846529 	
NC_000913.3 	CDS 	2 	+ 	848401 	848887 	
NC_000913.3 	CDS 	2 	+ 	860182 	860485 	
NC_000913.3 	CDS 	2 	+ 	860674 	861064 	
NC_000913.3 	CDS 	2 	+ 	861184 	861604 	
NC_000913.3 	CDS 	2 	+ 	862243 	862711 	
NC_000913.3 	CDS 	2 	+ 	863635 	864304 	
NC_000913.3 	CDS 	2 	+ 	864829 	865261 	
NC_000913.3 	CDS 	2 	+ 	868531 	868960 	
NC_000913.3 	CDS 	2 	+ 	869410 	870949 	
NC_000913.3 	CDS 	2 	+ 	880705 	881929 	
NC_000913.3 	CDS 	2 	+ 	883672 	884905 	
NC_000913.3 	CDS 	2 	+ 	887422 	887959 	
NC_000913.3 	CDS 	2 	+ 	891625 	891952 	
NC_000913.3 	CDS 	2 	+ 	897988 	898477 	
NC_000913.3 	CDS 	2 	+ 	900850 	901261 	
NC_000913.3 	CDS 	2 	+ 	904912 	905743 	
NC_000913.3 	CDS 	2 	+ 	909247 	909628 	
NC_000913.3 	CDS 	2 	+ 	919234 	920350 	
NC_000913.3 	CDS 	2 	+ 	922912 	923233 	
NC_000913.3 	CDS 	2 	+ 	923263 	925540 	
NC_000913.3 	CDS 	2 	+ 	931531 	931858 	
NC_000913.3 	CDS 	2 	+ 	933334 	937213 	
NC_000913.3 	CDS 	2 	+ 	938050 	939337 	
NC_000913.3 	CDS 	2 	+ 	939427 	940720 	
NC_000913.3 	CDS 	2 	+ 	943969 	944896 	
NC_000913.3 	CDS 	2 	+ 	953611 	954019 	
NC_000913.3 	CDS 	2 	+ 	955684 	956203 	
NC_000913.3 	CDS 	2 	+ 	956761 	957454 	
NC_000913.3 	CDS 	2 	+ 	957652 	958741 	
NC_000913.3 	CDS 	2 	+ 	968365 	969352 	
NC_000913.3 	CDS 	2 	+ 	969388 	970621 	
NC_000913.3 	CDS 	2 	+ 	981046 	982894 	
NC_000913.3 	CDS 	2 	+ 	983074 	983623 	
NC_000913.3 	CDS 	2 	+ 	995017 	995410 	
NC_000913.3 	CDS 	2 	+ 	997858 	998407 	
NC_000913.3 	CDS 	2 	+ 	1001806 	1002877 	
NC_000913.3 	CDS 	2 	+ 	1003390 	1003954 	
NC_000913.3 	CDS 	2 	+ 	1004767 	1005778 	
NC_000913.3 	CDS 	2 	+ 	1009963 	1011871 	
NC_000913.3 	CDS 	2 	+ 	1012000 	1013254 	
NC_000913.3 	CDS 	2 	+ 	1014895 	1015459 	
NC_000913.3 	CDS 	2 	+ 	1027891 	1028359 	
NC_000913.3 	CDS 	2 	+ 	1029850 	1030342 	
NC_000913.3 	CDS 	2 	+ 	1032817 	1033126 	
NC_000913.3 	CDS 	2 	+ 	1035769 	1036357 	
NC_000913.3 	CDS 	2 	+ 	1044286 	1044655 	
NC_000913.3 	CDS 	2 	+ 	1058083 	1059256 	
NC_000913.3 	CDS 	2 	+ 	1062703 	1063018 	
NC_000913.3 	CDS 	2 	+ 	1064035 	1065292 	
NC_000913.3 	CDS 	2 	+ 	1071784 	1072165 	
NC_000913.3 	CDS 	2 	+ 	1074241 	1074880 	
NC_000913.3 	CDS 	2 	+ 	1075807 	1076200 	
NC_000913.3 	CDS 	2 	+ 	1081453 	1082185 	
NC_000913.3 	CDS 	2 	+ 	1082242 	1083370 	
NC_000913.3 	CDS 	2 	+ 	1097020 	1097380 	
NC_000913.3 	CDS 	2 	+ 	1099639 	1100194 	
NC_000913.3 	CDS 	2 	+ 	1103923 	1104406 	
NC_000913.3 	CDS 	2 	+ 	1105819 	1106353 	
NC_000913.3 	CDS 	2 	+ 	1108378 	1108711 	
NC_000913.3 	CDS 	2 	+ 	1110862 	1113406 	
NC_000913.3 	CDS 	2 	+ 	1126156 	1126804 	
NC_000913.3 	CDS 	2 	+ 	1131853 	1132549 	
NC_000913.3 	CDS 	2 	+ 	1132573 	1133782 	
NC_000913.3 	CDS 	2 	+ 	1137340 	1138312 	
NC_000913.3 	CDS 	2 	+ 	1144939 	1145899 	
NC_000913.3 	CDS 	2 	+ 	1146793 	1147315 	
NC_000913.3 	CDS 	2 	+ 	1148758 	1149712 	
NC_000913.3 	CDS 	2 	+ 	1149727 	1150657 	
NC_000913.3 	CDS 	2 	+ 	1150669 	1151404 	
NC_000913.3 	CDS 	2 	+ 	1151974 	1153180 	
NC_000913.3 	CDS 	2 	+ 	1158091 	1158445 	
NC_000913.3 	CDS 	2 	+ 	1162246 	1162624 	
NC_000913.3 	CDS 	2 	+ 	1164106 	1165120 	
NC_000913.3 	CDS 	2 	+ 	1167610 	1168138 	
NC_000913.3 	CDS 	2 	+ 	1171387 	1171798 	
NC_000913.3 	CDS 	2 	+ 	1171969 	1172314 	
NC_000913.3 	CDS 	2 	+ 	1172509 	1172908 	
NC_000913.3 	CDS 	2 	+ 	1173235 	1173544 	
NC_000913.3 	CDS 	2 	+ 	1192942 	1193419 	
NC_000913.3 	CDS 	2 	+ 	1206139 	1206922 	
NC_000913.3 	CDS 	2 	+ 	1207912 	1208545 	
NC_000913.3 	CDS 	2 	+ 	1210345 	1211179 	
NC_000913.3 	CDS 	2 	+ 	1219600 	1221121 	
NC_000913.3 	CDS 	2 	+ 	1221328 	1222222 	
NC_000913.3 	CDS 	2 	+ 	1226599 	1226968 	
NC_000913.3 	CDS 	2 	+ 	1228078 	1228738 	
NC_000913.3 	CDS 	2 	+ 	1230766 	1231186 	
NC_000913.3 	CDS 	2 	+ 	1231729 	1232116 	
NC_000913.3 	CDS 	2 	+ 	1233157 	1233520 	
NC_000913.3 	CDS 	2 	+ 	1237570 	1238869 	
NC_000913.3 	CDS 	2 	+ 	1238878 	1239949 	
NC_000913.3 	CDS 	2 	+ 	1262032 	1262521 	
NC_000913.3 	CDS 	2 	+ 	1265011 	1266094 	
NC_000913.3 	CDS 	2 	+ 	1268164 	1269019 	
NC_000913.3 	CDS 	2 	+ 	1273924 	1275178 	
NC_000913.3 	CDS 	2 	+ 	1277956 	1279348 	
NC_000913.3 	CDS 	2 	+ 	1285138 	1285849 	
NC_000913.3 	CDS 	2 	+ 	1287064 	1287631 	
NC_000913.3 	CDS 	2 	+ 	1290241 	1291255 	
NC_000913.3 	CDS 	2 	+ 	1291456 	1292365 	
NC_000913.3 	CDS 	2 	+ 	1293526 	1294144 	
NC_000913.3 	CDS 	2 	+ 	1302898 	1303819 	
NC_000913.3 	CDS 	2 	+ 	1305763 	1306768 	
NC_000913.3 	CDS 	2 	+ 	1311073 	1311808 	
NC_000913.3 	CDS 	2 	+ 	1314019 	1314658 	
NC_000913.3 	CDS 	2 	+ 	1322515 	1322872 	
NC_000913.3 	CDS 	2 	+ 	1329490 	1330381 	
NC_000913.3 	CDS 	2 	+ 	1331047 	1333645 	
NC_000913.3 	CDS 	2 	+ 	1340557 	1341727 	
NC_000913.3 	CDS 	2 	+ 	1342654 	1342984 	
NC_000913.3 	CDS 	2 	+ 	1343716 	1344049 	
NC_000913.3 	CDS 	2 	+ 	1350412 	1350988 	
NC_000913.3 	CDS 	2 	+ 	1361119 	1361884 	
NC_000913.3 	CDS 	2 	+ 	1362646 	1364230 	
NC_000913.3 	CDS 	2 	+ 	1369024 	1369384 	
NC_000913.3 	CDS 	2 	+ 	1370188 	1371895 	
NC_000913.3 	CDS 	2 	+ 	1373221 	1374103 	
NC_000913.3 	CDS 	2 	+ 	1377883 	1380151 	
NC_000913.3 	CDS 	2 	+ 	1380820 	1381789 	
NC_000913.3 	CDS 	2 	+ 	1388929 	1389895 	
NC_000913.3 	CDS 	2 	+ 	1396075 	1397092 	
NC_000913.3 	CDS 	2 	+ 	1405978 	1406542 	
NC_000913.3 	CDS 	2 	+ 	1412092 	1412410 	
NC_000913.3 	CDS 	2 	+ 	1422700 	1423312 	
NC_000913.3 	CDS 	2 	+ 	1426453 	1427482 	
NC_000913.3 	CDS 	2 	+ 	1429048 	1432411 	
NC_000913.3 	CDS 	2 	+ 	1436311 	1436617 	
NC_000913.3 	CDS 	2 	+ 	1437562 	1437919 	
NC_000913.3 	CDS 	2 	+ 	1439998 	1440487 	
NC_000913.3 	CDS 	2 	+ 	1450666 	1450981 	
NC_000913.3 	CDS 	2 	+ 	1451665 	1452043 	
NC_000913.3 	CDS 	2 	+ 	1455163 	1455910 	
NC_000913.3 	CDS 	2 	+ 	1456219 	1457500 	
NC_000913.3 	CDS 	2 	+ 	1460407 	1460893 	
NC_000913.3 	CDS 	2 	+ 	1475143 	1477450 	
NC_000913.3 	CDS 	2 	+ 	1483060 	1486963 	
NC_000913.3 	CDS 	2 	+ 	1501561 	1502155 	
NC_000913.3 	CDS 	2 	+ 	1504711 	1505158 	
NC_000913.3 	CDS 	2 	+ 	1511653 	1512799 	
NC_000913.3 	CDS 	2 	+ 	1514761 	1515556 	
NC_000913.3 	CDS 	2 	+ 	1515577 	1517002 	
NC_000913.3 	CDS 	2 	+ 	1518805 	1519201 	
NC_000913.3 	CDS 	2 	+ 	1527889 	1529938 	
NC_000913.3 	CDS 	2 	+ 	1531996 	1532401 	
NC_000913.3 	CDS 	2 	+ 	1537087 	1537501 	
NC_000913.3 	CDS 	2 	+ 	1551319 	1551991 	
NC_000913.3 	CDS 	2 	+ 	1552849 	1553152 	
NC_000913.3 	CDS 	2 	+ 	1558228 	1558546 	
NC_000913.3 	CDS 	2 	+ 	1569301 	1569748 	
NC_000913.3 	CDS 	2 	+ 	1589275 	1589590 	
NC_000913.3 	CDS 	2 	+ 	1594189 	1594585 	
NC_000913.3 	CDS 	2 	+ 	1595320 	1595746 	
NC_000913.3 	CDS 	2 	+ 	1603018 	1604047 	
NC_000913.3 	CDS 	2 	+ 	1606099 	1606975 	
NC_000913.3 	CDS 	2 	+ 	1614394 	1614766 	
NC_000913.3 	CDS 	2 	+ 	1615762 	1616878 	
NC_000913.3 	CDS 	2 	+ 	1619176 	1619554 	
NC_000913.3 	CDS 	2 	+ 	1626595 	1626961 	
